"ID","UPRN","EASTING","NORTHING","LATITUDE","LONGITUDE"
8559,345568,356733.62,171785.89,51.4433991,-2.6239264
8562,345867,362392.91,171531.16,51.4415144,-2.5424737
8550,346042,362605,173723,51.4612357,-2.5396541
8563,346598,359216.53,172959.54,51.4541368,-2.5883382
8579,346663,362427.22,171626.06,51.4423699,-2.5419901
8589,346673,362413,171573,51.4418919,-2.5421891
8551,346697,362351.56,171526.19,51.4414669,-2.5430681
8564,346727,362329.33,171583.62,51.4419818,-2.5433941
8576,346743,362333.54,171619.14,51.4423015,-2.5433373
8577,346744,362350,171602,51.4421484,-2.5430986
8580,346758,362386.82,171602.79,51.442158,-2.5425689
8581,346759,362377.26,171589.94,51.4420418,-2.5427051
8582,346760,362377.37,171590.03,51.4420426,-2.5427035
8544,346794,362391,171455,51.4408295,-2.5424931
8552,347135,361410.66,177421.29,51.4944072,-2.5572508
8553,347140,361376.25,177374.46,51.4939838,-2.5577413
8565,347164,361430.87,177614.67,51.4961473,-2.5569809
8578,347195,361387.64,177554.39,51.4956023,-2.557597
8583,347198,361418.88,177543.29,51.4955047,-2.5571458
8584,347199,361426.29,177539.7,51.4954729,-2.5570386
8586,347202,361408.62,177498.65,51.4951026,-2.5572887
8587,347203,361394.52,177492.18,51.4950435,-2.557491
8590,347212,361359.99,177567.06,51.4957144,-2.5579967
8545,347216,361370.74,177587.35,51.4958975,-2.5578441
8554,347237,361330.94,177557.74,51.4956286,-2.5584141
8555,347240,361293.15,177609.59,51.4960922,-2.5589641
8556,347244,361292.65,177609.59,51.4960921,-2.5589713
8566,347265,361285.45,177593.83,51.4959499,-2.5590733
8567,347269,361313.99,177550.95,51.4955664,-2.5586575
8569,347272,361328.79,177523.03,51.4953163,-2.5584412
8570,347275,361355.31,177515.15,51.4952473,-2.5580584
8571,347276,361367.3,177501.87,51.4951287,-2.5578842
8572,347277,361366.97,177491.93,51.4950393,-2.5578879
8573,347281,361383.88,177463.99,51.4947893,-2.5576412
8588,347310,361269.91,177622.28,51.4962047,-2.5593003
8546,347325,361207.66,177590.58,51.4959153,-2.5601935
8549,347330,361251.69,177574.63,51.495775,-2.5595575
8558,347353,361345.18,177493.73,51.495054,-2.5582019
8568,347369,361377.11,177436.86,51.4945449,-2.5577357
8574,347387,353405.85,176782.17,51.4880562,-2.6724655
8585,347410,353415.27,176747.27,51.4877432,-2.6723252
8547,347776,361039.17,171240.94,51.4388133,-2.5619186
8560,347811,359928,173492,51.4589754,-2.5781598
8575,347853,364041,173905,51.4629654,-2.5190041
8548,347947,359885.86,167453.98,51.4046835,-2.5780794
8561,348003,357055,179504,51.5128177,-2.6202432
8727,348143,360275.21,174284.42,51.4661249,-2.5732516
8728,348146,360275.21,174284.16,51.4661226,-2.5732515
8732,348151,360231.56,174305.06,51.4663074,-2.5738822
8733,348153,360231.82,174304.53,51.4663027,-2.5738784
8734,348156,360231.29,174304.79,51.466305,-2.5738861
8738,348158,360232.09,174305.59,51.4663122,-2.5738747
8740,348164,360232.62,174304.26,51.4663003,-2.5738669
8741,348165,360233.15,174304.79,51.4663051,-2.5738593
8722,348223,358863.58,167484.56,51.4048851,-2.5927787
8735,348264,358825.72,167567.84,51.4056311,-2.5933327
8747,348289,360847,174184,51.4652619,-2.5650094
8723,348526,355398.46,177362.12,51.4934317,-2.6438424
8724,348527,358238,175386,51.475882,-2.6027085
8729,348924,359407.64,177412.38,51.4941864,-2.586101
8730,348925,359407.64,177412.38,51.4941864,-2.586101
8748,349002,362847,173761,51.4615933,-2.5361749
8725,349050,359226,174213,51.4654078,-2.5883468
8726,349385,355703.84,175173.99,51.4737825,-2.6391691
8731,349419,356605.09,170312.86,51.4301455,-2.6255956
8736,349550,358355.19,179344.71,51.5114832,-2.601489
8742,349573,353699.01,176696.87,51.4873135,-2.6682323
8745,349577,353723.46,176705.26,51.487391,-2.6678813
8746,349914,358784.61,174554.58,51.468447,-2.5947407
8739,350051,363211,173670,51.4607989,-2.5309262
8743,350052,363211,173670,51.4607989,-2.5309262
8749,350122,359509.42,176694.36,51.487738,-2.5845525
8721,350361,357234.15,171813.45,51.443685,-2.6167282
8737,350413,362395.83,171479.83,51.441053,-2.5424262
8744,350432,362015,173547,51.459614,-2.5481273
8631,350679,357445.13,175793.86,51.4794897,-2.6141738
8646,350993,359973.17,170929.55,51.4359393,-2.5772194
8648,350998,360028.3,170930.6,51.4359526,-2.5764264
8643,351485,361521,171460,51.4408159,-2.5550107
8647,351712,359091,175509,51.4770504,-2.590441
8649,351714,359091,175509,51.4770504,-2.590441
8634,351777,363059.39,174708.7,51.4701282,-2.5332177
8632,351978,359679.77,174905.34,51.4716656,-2.5818941
8636,352160,358622,168150,51.4108506,-2.5963295
8639,352221,360722.5,169461.21,51.4227896,-2.5662753
8640,352222,360713.55,169458.56,51.4227651,-2.5664037
8642,352233,360663.15,169397.35,51.4222113,-2.5671217
8644,352238,360612.13,169355.9,51.4218351,-2.5678508
8628,352253,360662.77,169451.63,51.4226993,-2.5671332
8629,352255,360686.75,169454.36,51.4227255,-2.5667887
8641,352375,355231,176631,51.486845,-2.6461618
8645,352412,358829.89,170998.27,51.436475,-2.5936752
8637,352596,358571.97,174209.25,51.4653264,-2.5977612
8633,352680,363663,173797,51.4619701,-2.5244337
8635,352689,363663,173797,51.4619701,-2.5244337
8630,352906,357205.53,168428.17,51.4132459,-2.6167301
8638,353240,357014.4,177288.98,51.4928996,-2.6205582
8650,353416,358740,177184.23,51.4920866,-2.595691
8656,353468,361034.46,168384.26,51.4131278,-2.5616703
8682,353630,362544.83,173138.56,51.455977,-2.540458
8661,353709,358711.43,176275.77,51.4839166,-2.5959962
8686,353864,357351,173842,51.4619332,-2.6152926
8687,354016,360437,175225,51.4745931,-2.5710282
8692,354033,359258.16,174233.06,51.4655905,-2.5878862
8688,354322,359608.02,175552.66,51.4774802,-2.5830015
8651,354337,359608.02,175553.19,51.477485,-2.5830016
8657,354357,359606.85,175553.21,51.4774851,-2.5830184
8664,354377,359608.17,175554.01,51.4774924,-2.5829995
8689,354429,359608.62,175553.74,51.47749,-2.582993
8652,354779,358416.67,175935.45,51.4808352,-2.6002009
8665,354860,357938,171267,51.4388252,-2.6065372
8658,354977,362425.71,174365.66,51.4670021,-2.5423034
8674,355060,357503.89,170413,51.4311145,-2.6126802
8678,355067,357504.1,170412.86,51.4311133,-2.6126772
8679,355071,357477.27,170433.87,51.4313002,-2.6130656
8667,355189,361935,175415.49,51.4764085,-2.549481
8655,355380,358960,171281,51.4390263,-2.591836
8663,355403,362388.53,174282.75,51.4662542,-2.5428297
8666,355411,362341.48,174269.37,51.4661307,-2.5435056
8668,355418,362292.77,174255.01,51.4659984,-2.5442052
8669,355420,362293.17,174241.65,51.4658783,-2.544198
8670,355421,362294.26,174236.6,51.465833,-2.5441818
8671,355422,362288.91,174274.33,51.4661718,-2.5442628
8672,355424,362298.67,174276.82,51.4661949,-2.5441226
8673,355425,362316.23,174274.83,51.4661782,-2.5438696
8675,355434,362325.4,174308.9,51.4664851,-2.5437413
8676,355435,362329.99,174310.04,51.4664957,-2.5436753
8680,355439,362343.77,174313.82,51.4665306,-2.5434774
8681,355440,362348.63,174315.25,51.4665437,-2.5434076
8683,355444,362356.58,174337,51.4667398,-2.5432954
8684,355449,362386.33,174325.88,51.4666418,-2.542866
8685,355454,362396.47,174396.71,51.4672793,-2.5427276
8690,355456,362387.1,174395.02,51.4672635,-2.5428623
8691,355457,362382.5,174394.38,51.4672575,-2.5429285
8653,355653,360165.36,173422.98,51.4583716,-2.5747358
8654,355658,360165.36,173422.98,51.4583716,-2.5747358
8659,355669,357380.43,171617.19,51.4419316,-2.6146002
8660,355670,357376.79,171619.01,51.4419477,-2.6146528
8662,355674,357362.07,171627.12,51.4420195,-2.6148655
8677,355876,357923.73,170950.11,51.4359751,-2.6067053
8697,356026,358818.56,172165.83,51.4469713,-2.593973
8712,356082,358863.4,172129.87,51.4466512,-2.5933237
8716,356111,358886.22,172162.61,51.4469473,-2.5929991
8718,356117,358886.22,172162.61,51.4469473,-2.5929991
8719,356120,358886.22,172162.61,51.4469473,-2.5929991
8720,356122,358886.22,172162.61,51.4469473,-2.5929991
8701,356142,358909.99,172146.27,51.4468021,-2.5926552
8703,356150,358909.75,172146.27,51.4468021,-2.5926587
8705,356156,358909.66,172146.18,51.4468013,-2.5926599
8715,356243,356843.87,179356.95,51.5114795,-2.6232675
8707,356785,359752.13,171885.23,51.4445158,-2.5805082
8704,356884,358705,173153,51.455839,-2.5957224
8706,356903,358705,173153,51.455839,-2.5957224
8713,357690,359055.76,170210.52,51.4294088,-2.5903335
8698,357739,359408,173785,51.4615726,-2.5856776
8702,357991,358476.36,167021.81,51.400696,-2.5982912
8711,358028,359828.44,173484.32,51.4588992,-2.5795919
8708,358323,358239.72,171500.48,51.4409467,-2.6022238
8709,358326,358207.64,171501.64,51.4409547,-2.6026855
8710,358327,358210.45,171497.5,51.4409177,-2.6026446
8714,358345,355426.75,175948.71,51.4807261,-2.6432566
8699,358434,357406,172455,51.4494663,-2.614333
7326,158523,357225,168433,51.4132908,-2.6164507
7337,158541,360250,168432,51.4135028,-2.5729545
7251,158566,361040,168430,51.4135395,-2.5615957
7273,158600,362104,168427,51.4135846,-2.5462968
7274,158607,362067,168426,51.4135731,-2.5468287
7303,158647,361484,168424,51.4135159,-2.5552111
7321,158675,356583,168422,51.4131428,-2.6256806
7266,158779,358044,168410,51.4131456,-2.6046712
7286,158795,362368,168408,51.4134314,-2.5424988
7304,158821,361515,168406,51.4133561,-2.5547634
7341,158886,358011,168399,51.4130442,-2.6051444
7243,158903,357054,168398,51.4129631,-2.6189053
7257,158918,357679,168397,51.4130014,-2.6099181
7261,158926,356854,168396,51.4129299,-2.6217808
7275,158946,357272,168394,51.4129437,-2.6157701
7292,158971,360819,168391,51.4131736,-2.5647689
7297,158979,361530,168390,51.4132133,-2.554546
7309,159000,361236,168389,51.4131843,-2.5587731
7310,159004,361244,168388,51.4131758,-2.5586579
7332,159038,356603,168384,51.4128027,-2.6253884
7342,159053,360808,168382,51.413092,-2.5649261
7267,159100,356814,168378,51.4127649,-2.6223537
7276,159113,361297,168377,51.4130805,-2.5578947
7252,159234,360535,168364,51.4129112,-2.5688492
7258,159243,362654,168364,51.4130547,-2.5383819
7262,159253,358308,168363,51.4127426,-2.6008695
7277,159276,356733,168360,51.4125969,-2.6235162
7293,159302,357266,168358,51.4126196,-2.615852
7311,159324,361618,168356,51.4129135,-2.553277
7327,159341,362850,168354,51.4129777,-2.5355627
7333,159350,361550,168352,51.412873,-2.5542543
7334,159354,362699,168352,51.4129498,-2.5377336
7338,159363,361245,168351,51.4128432,-2.5586395
7253,159387,362004,168348,51.4128676,-2.5477262
7278,159422,361057,168343,51.4127584,-2.5613417
7294,159445,361050,168341,51.4127399,-2.5614421
7298,159451,362789,168340,51.4128478,-2.5364383
7305,159463,362715,168339,51.4128339,-2.5375022
7322,159474,361282,168338,51.4127288,-2.5581061
7328,159484,357049,168336,51.4124053,-2.6189695
7329,159489,362575,168336,51.4127977,-2.5395148
7244,159530,356834,168331,51.4123439,-2.6220603
7279,159577,356812,168327,51.4123062,-2.6223762
7280,159579,358102,168327,51.4124036,-2.6038273
7287,159585,356743,168326,51.412292,-2.6233682
7295,159596,357253,168326,51.4123309,-2.616035
7312,159614,360699,168324,51.4125629,-2.5664868
7313,159616,360757,168324,51.4125669,-2.5656529
7343,159658,362809,168319,51.4126603,-2.5361485
7245,159670,360740,168317,51.4125028,-2.5658966
7254,159677,361466,168317,51.4125526,-2.5554582
7259,159686,362504,168316,51.4126132,-2.5405336
7268,159702,356949,168312,51.4121818,-2.6204044
7269,159709,357997,168311,51.4122519,-2.6053352
7288,159721,362603,168311,51.4125748,-2.5391096
7314,159760,362596,168307,51.4125384,-2.5392098
7281,159862,361035,168298,51.4123523,-2.5616531
7315,159909,358405,168295,51.4121383,-2.5994667
7316,159915,362381,168294,51.4124072,-2.5422998
7323,159923,356711,168294,51.4120018,-2.6238244
7344,159955,361238,168291,51.4123032,-2.5587336
7246,159958,362530,168290,51.4123812,-2.540157
7263,159987,360857,168287,51.4122412,-2.5642111
7264,159999,362576,168285,51.4123392,-2.5394951
7282,160011,362768,168284,51.4123429,-2.5367343
7289,160025,360813,168283,51.4122022,-2.5648432
7296,160034,356550,168281,51.4118725,-2.6261377
7317,160060,356543,168279,51.411854,-2.6262381
7339,160094,358368,168275,51.4119558,-2.5999964
7247,160112,361122,168273,51.4121335,-2.5603995
7265,160134,361540,168270,51.412135,-2.5543892
7270,160147,358072,168268,51.4118709,-2.6042517
7283,160155,356938,168268,51.4117854,-2.6205572
7299,160181,356904,168265,51.4117558,-2.6210457
7306,160186,360594,168265,51.4120252,-2.5679899
7318,160204,360912,168264,51.4120381,-2.5634178
7340,160233,360595,168261,51.4119893,-2.5679751
7345,160240,357878,168260,51.4117845,-2.6070402
7330,160358,356613,168249,51.4115896,-2.6252279
7346,160388,360829,168247,51.4118796,-2.5646092
7347,160389,361528,168247,51.4119274,-2.5545592
7248,160405,362110.66,168246.46,51.4119618,-2.5461817
7013,160416,356618,168245,51.411554,-2.6251555
7044,160499,362183,168240,51.4119085,-2.5451409
6994,160585,362246,168234,51.4118588,-2.5442344
7003,160595,356407.6,168235.19,51.4114496,-2.6281796
7014,160607,360829,168232,51.4117447,-2.5646076
7040,160650,356522,168231,51.4114208,-2.6265342
7047,160668,361603,168230,51.4117796,-2.553479
7064,160704,358502,168227,51.4115341,-2.598064
7065,160706,362335,168227,51.4118018,-2.542954
6988,160722,356995,168225,51.4114031,-2.6197323
7004,160739,360557,168225,51.411663,-2.5685174
7005,160743,360573,168224,51.4116551,-2.5682873
7024,160764,358506,168223,51.4114984,-2.598006
7059,160851,360841,168216,51.4116017,-2.5644333
7006,160907,358064,168211,51.4113578,-2.6043599
7007,160908,360742,168211,51.4115499,-2.5658561
7015,160914,360730,168210,51.4115401,-2.5660285
7019,160920,360735,168210,51.4115404,-2.5659566
7025,160940,361786,168209,51.4116032,-2.5508456
7066,161042,356189,168199,51.4111073,-2.6313183
7016,161087,362375,168194,51.4115077,-2.5423754
7020,161100,362618,168193,51.4115148,-2.5388814
7031,161120,360646,168190,51.4113544,-2.567234
7071,161205,360546,168181,51.4112666,-2.5686707
6995,161241,360737,168178,51.4112528,-2.5659243
7008,161249,356891,168177,51.4109636,-2.6212218
7048,161320,360615,168170,51.4111725,-2.5676774
7049,161322,361946,168170,51.4112633,-2.548541
7054,161341,360886,168168,51.4111732,-2.563781
6996,161397,357893,168163,51.4109135,-2.6068129
7032,161432,358418,168161,51.4109345,-2.599264
7055,161494,361652,168154,51.4110996,-2.5527663
7072,161515,361553,168152,51.4110749,-2.5541894
6997,161544,356840,168148,51.4106989,-2.6219515
6989,161683,361688,168134,51.4109222,-2.5522465
7009,161694,361693,168133,51.4109135,-2.5521745
7017,161711,362569,168132,51.4109631,-2.5395795
7026,161727,360878,168131,51.4108399,-2.5638919
7027,161730,360707,168131,51.4108282,-2.5663504
7033,161740,360611,168130,51.4108125,-2.5677305
7036,161747,362506,168130,51.410941,-2.5404851
7051,161781,357864,168127,51.4105876,-2.6072255
7056,161793,360681,168126,51.4107814,-2.5667237
7060,161799,362240,168126,51.4108873,-2.5443092
7061,161804,357002,168125,51.4105045,-2.6196194
6998,161845,358601,168121,51.4105883,-2.5966281
7021,161885,356177,168117,51.4103691,-2.6314806
7041,161920,360936,168114,51.4106911,-2.5630562
7050,161941,361455,168112,51.4107086,-2.5555941
7062,161969,360877,168110,51.4106511,-2.563904
7073,161985,362527,168108,51.4107445,-2.5401808
7074,161987,361025,168108,51.4106432,-2.561776
6990,161996,362592,168108,51.4107488,-2.5392463
7018,162016,361982,168106,51.4106902,-2.5480165
7034,162046,361759,168104,51.4106572,-2.5512225
7067,162124,362202,168098,51.410633,-2.5448525
7075,162133,362158,168098,51.4106301,-2.5454852
6991,162144,360980,168097,51.4105413,-2.5624217
6999,162155,360698,168096,51.4105128,-2.5664759
7010,162159,356503,168096,51.4102055,-2.6267907
7022,162177,361017,168095,51.4105258,-2.5618895
7028,162183,361973,168094,51.4105817,-2.5481446
7052,162245,362127,168090,51.4105561,-2.54593
7023,162327,360664,168081,51.4103756,-2.5669631
7037,162357,361952,168078,51.4104365,-2.5484448
7053,162397,356255.33,168073.99,51.4099884,-2.6303491
7068,162423,358644,168071,51.4101419,-2.596004
6992,162442,362559,168069,51.410396,-2.5397166
6993,162446,357326,168068,51.4100166,-2.6149538
7000,162471,358428,168066,51.410081,-2.599109
7001,162476,360886,168066,51.4102561,-2.5637697
7002,162499,360766,168064,51.4102298,-2.5654947
7011,162509,360360,168064,51.4102016,-2.5713318
7012,162533,362243,168061,51.4103031,-2.5442591
7029,162574,357150,168058,51.4099134,-2.6174832
7030,162615,360698,168055,51.4101442,-2.5664714
7035,162622,360240,168054,51.4101034,-2.5730559
7038,162632,362545,168053,51.4102512,-2.5399162
7039,162660,357008,168051,51.4098396,-2.619524
7042,162673,361828,168050,51.4101764,-2.5502246
7045,162685,360626,168049,51.4100853,-2.5675058
7043,162688,357082,168049,51.4098273,-2.6184598
7046,162713,357020,168047,51.4098046,-2.619351
7057,162751,358573,168043,51.4098849,-2.5970215
7058,162771,358663,168041,51.4098735,-2.5957273
7063,162809,358560,168037,51.40983,-2.5972077
7069,162819,360798.52,168035.55,51.4099762,-2.5650241
7070,162823,360483,168036,51.4099585,-2.5695603
7097,162870,360529,168032,51.4099257,-2.5688985
7098,162874,356510,168031,51.4096216,-2.626682
7104,162886,362097,168031,51.4100236,-2.546355
7105,162887,358424,168031,51.409766,-2.5991624
7130,162911,362192,168029,51.4100119,-2.5449889
7137,162927,356886,168027,51.4096145,-2.6212752
7144,162947,357878,168025,51.4096715,-2.607012
7086,163001,360946,168019,51.4098376,-2.5629019
7087,163003,360705,168019,51.409821,-2.5663667
7120,163033,356505,168015,51.4094773,-2.6267519
7148,163094,361722,168010,51.4098096,-2.5517443
7164,163115,360460,168009,51.4097141,-2.5698879
7175,163130,357002,168008,51.4094525,-2.619605
7176,163136,356689,168008,51.4094286,-2.6241054
7076,163139,356502,168007,51.4094052,-2.6267941
7110,163177,362058,168005,51.4097872,-2.546913
7134,163214,360307,168002,51.4096405,-2.5720868
7138,163221,360783,168002,51.4096735,-2.5652435
7139,163229,360620,168001,51.4096533,-2.5675868
7140,163232,362345,168001,51.4097704,-2.5427862
7172,163279,362132,167997,51.4097202,-2.5458482
7088,163302,362019,167995,51.4096947,-2.5474726
7141,163386,362378,167986,51.4096377,-2.5423101
7155,163412,362331,167983,51.4096076,-2.5429856
7077,163439,360877,167980,51.4094822,-2.5638896
7111,163484,361650,167976,51.409499,-2.5527757
7149,163548,362324,167971,51.4094992,-2.5430849
7089,163587,356593,167968,51.4090615,-2.6254808
7090,163593,361799,167967,51.4094281,-2.5506326
7099,163607,362112,167966,51.4094401,-2.5461324
7106,163616,362095,167966,51.409439,-2.5463768
7112,163624,360511,167965,51.409322,-2.5691498
7113,163629,357198,167964,51.4090718,-2.6167815
7131,163649,358336,167962,51.4091391,-2.6004195
7145,163680,362350,167958,51.4093841,-2.5427097
7078,163722,357186,167952,51.408963,-2.6169526
7121,163778,358335,167947,51.4090042,-2.6004321
7146,163822,360687,167941,51.4091184,-2.5666169
7079,163865,360171,167935,51.4090286,-2.5740345
7100,163892,362306,167932,51.4091474,-2.5433396
7114,163922,357077,167928,51.4087389,-2.6185168
7142,163963,359975,167924,51.4089159,-2.5768511
7150,163976,357727,167923,51.4087431,-2.6091707
7165,164001,360781,167920,51.4089361,-2.5652631
7080,164025,357240,167918,51.4086614,-2.616172
7107,164062,357338,167914,51.4086329,-2.6147625
7115,164077,360558,167912,51.4088487,-2.5684682
7122,164088,360564,167911,51.4088402,-2.5683818
7123,164093,360191,167910,51.4088052,-2.5737441
7132,164097,358608,167910,51.4086916,-2.5965027
7173,164169,356542,167900,51.4084462,-2.6262057
7081,164184,357760,167899,51.4085298,-2.6086934
7116,164228,360675,167893,51.408686,-2.5667841
7124,164242,357318,167891,51.4084246,-2.6150473
7166,164320,360509,167882,51.4085756,-2.5691693
7091,164343,356727,167879,51.4082716,-2.6235432
7117,164383,357250,167874,51.4082665,-2.6160229
7125,164391,357881,167872,51.4082961,-2.6069505
7101,164523,359642,167854,51.4082629,-2.5816305
7102,164528,360225,167853,51.408295,-2.573249
7126,164558,357962,167849,51.4080953,-2.6057832
7143,164599,359945,167844,51.4081944,-2.5772733
7151,164626,359913,167841,51.4081652,-2.577733
7167,164645,360788,167839,51.4082083,-2.5651535
7174,164649,357211,167839,51.4079489,-2.6165794
7082,164661,359945,167837,51.4081315,-2.5772725
7093,164682,357267,167833,51.4078992,-2.6157735
7094,164685,358674,167832,51.4079952,-2.5955447
7108,164698,360034,167831,51.4080838,-2.5759924
7109,164699,359634,167831,51.4080555,-2.5817429
7127,164716,360874.74,167845.13,51.4082694,-2.5639072
7156,164784,357397,167822,51.4078101,-2.6139032
7168,164786,357285,167822,51.4078017,-2.6155134
7083,164813,357287,167818,51.4077658,-2.6154842
7092,164814,360225,167818,51.4079803,-2.573245
7118,164856,357192,167812,51.4077047,-2.6168493
7128,164866,356917,167810,51.4076658,-2.6208029
7133,164874,360491,167809,51.407918,-2.56942
7135,164885,360665,167807,51.4079121,-2.5669183
7157,164937,359940,167802,51.4078165,-2.5773405
7169,164943,358560,167802,51.4077171,-2.5971802
7095,164985,357729,167798,51.4076193,-2.609127
7103,164999,356919,167797,51.407549,-2.6207726
7152,165085,360736,167788,51.4077461,-2.5658955
7158,165089,359745,167787,51.4076678,-2.5801421
7159,165090,360446,167787,51.407717,-2.5700644
7160,165092,360166,167787,51.4076975,-2.5740897
7170,165096,357936,167786,51.4075269,-2.6061495
7096,165127,356664,167783,51.4074036,-2.6244372
7119,165162,357958,167778,51.4074567,-2.6058323
7129,165169,360477,167777,51.4076293,-2.5696177
7136,165186,357299,167775,51.4073801,-2.6153065
7147,165215,359887,167771,51.407534,-2.5780989
7153,165223,360855,167771,51.4076015,-2.5641828
7154,165224,357408,167771,51.4073524,-2.6137389
7161,165227,358527,167770,51.4074269,-2.5976508
7162,165231,356906,167770,51.4073053,-2.6209562
7163,165235,359784,167769,51.4075087,-2.5795794
7171,165237,360243,167769,51.407541,-2.5729808
7084,165260,358047,167766,51.4073554,-2.6045513
7085,165264,357205,167766,51.4072921,-2.6166568
7209,165329,360679,167759,51.4074814,-2.5667117
7220,165365,357290,167754,51.4071906,-2.6154333
7204,165466,358527,167744,51.4071931,-2.5976478
7205,165470,356170,167743,51.4070058,-2.6315348
7210,165474,360724,167743,51.4073407,-2.566063
7225,165518,357416,167739,51.4070653,-2.61362
7233,165547,357472,167735,51.4070336,-2.6128144
7238,165557,357859,167733,51.4070447,-2.6072503
7177,165565,360461,167733,51.4072325,-2.5698428
7182,165575,357565,167732,51.4070136,-2.611477
7196,165589,357536,167730,51.4069934,-2.6118937
7203,165620,360497,167723,51.4071451,-2.5693241
7218,165680,356156,167716,51.4067619,-2.6317327
7221,165690,357063,167714,51.4068137,-2.6186921
7187,165735,360164,167711,51.407014,-2.5741099
7222,165821,357189,167705,51.4067424,-2.6168795
7199,165894,359842,167699,51.4068834,-2.5787377
7213,165935,356171,167695,51.4065743,-2.6315144
7226,165969,357217,167691,51.4066186,-2.6164752
7229,165973,356126,167690,51.4065258,-2.6321607
7214,166085,356889,167674,51.4064408,-2.6211889
7223,166109,359874,167672,51.4066429,-2.5782746
7200,166192,360125,167670,51.4066426,-2.574666
7201,166193,360130,167670,51.406643,-2.5745941
7206,166216,360116,167669,51.406633,-2.5747953
7224,166254,359949,167666,51.4065943,-2.5771957
7227,166267,356099,167663,51.4062809,-2.6325456
7234,166278,360337,167662,51.4065855,-2.5716174
7183,166291,357282.75,167659.6,51.4063413,-2.6155261
7188,166300,360066,167659,51.4065396,-2.5755129
7235,166416,358604,167654,51.4063896,-2.5965303
7189,166439,356257,167653,51.4062033,-2.6302727
7215,166505,356191,167646,51.4061353,-2.6312207
7219,166517,357410,167645,51.4062197,-2.6136949
7228,166537,356157,167641,51.4060877,-2.6317089
7230,166550,356147,167640,51.4060779,-2.6318526
7178,166560,360783,167639,51.4064097,-2.5652033
7184,166573,359387,167637,51.4062936,-2.5852717
7185,166577,359836,167637,51.4063255,-2.5788169
7190,166583,360292,167636,51.4063486,-2.5722614
7231,166679,357860,167632,51.4061366,-2.6072239
7191,166709,360311,167629,51.406287,-2.5719875
7236,166801,360789,167626,51.4062932,-2.5651156
7237,166810,359869,167624,51.406211,-2.578341
7179,166817,360671,167624,51.406267,-2.5668117
7192,166831,360330,167622,51.4062254,-2.5717136
7211,166877,359462,167619,51.4061371,-2.5841914
7232,166929,359674,167612,51.4060893,-2.5811429
7180,166948,360163,167611,51.4061148,-2.5741131
7186,166960,357558,167610,51.4059161,-2.611563
7193,166970,360154,167609,51.4060962,-2.5742422
7194,166971,356430,167609,51.4058211,-2.62778
7197,166984,357081,167608,51.405862,-2.6184204
7198,167228,356227,167597,51.4056975,-2.630697
7202,167232,360019,167596,51.4059698,-2.5761815
7207,167250,359396,167594,51.4059076,-2.5851373
7216,167264,356178,167593,51.4056577,-2.631401
7217,167283,356220,167591,51.405643,-2.6307969
7195,167432,356127,167584,51.4055728,-2.6321331
7212,167488,357652,167580,51.4056535,-2.610208
7208,167624,359656,167577,51.4057733,-2.5813977
7181,167715,360735,167569,51.4057769,-2.5658856
7522,167757,356825,167565,51.4054559,-2.6220957
7534,167782,360602,167564,51.4057228,-2.567797
7537,167794,359687,167562,51.4056406,-2.5809504
7516,167906,359491,167549,51.4055098,-2.5837665
7517,167907,360697,167549,51.4055945,-2.5664296
7527,167923,359229,167548,51.405482,-2.5875328
7535,167934,359117,167546,51.405456,-2.5891426
7569,168019,356527,167540,51.4052082,-2.6263769
7508,168058,357530,167538,51.4052667,-2.6119569
7513,168066,357600,167538,51.4052719,-2.6109506
7518,168073,359432,167537,51.4053977,-2.5846133
7519,168076,359303,167537,51.4053884,-2.5864677
7554,168169,359523,167531,51.4053502,-2.5833044
7558,168175,359675,167531,51.405361,-2.5811193
7559,168179,359684,167531,51.4053617,-2.58099
7509,168226,360681,167527,51.4053956,-2.5666572
7536,168271,356435,167523,51.4050482,-2.6276974
7555,168316,356190,167519,51.4049933,-2.6312192
7487,168348,359818,167516,51.4052363,-2.5790619
7538,168446,358555,167508,51.4050732,-2.5972176
7542,168459,357184,167507,51.4049617,-2.6169274
7566,168503,360193,167505,51.4051638,-2.5736699
7488,168512,357474,167505,51.4049657,-2.612758
7501,168527,360534,167504,51.4051786,-2.5687678
7510,168541,360148,167503,51.4051427,-2.5743166
7545,168606,360623,167499,51.4051398,-2.5674879
7489,168667,358604,167493,51.404942,-2.5965115
7498,168685,360055,167491,51.4050283,-2.5756521
7502,168691,359123,167490,51.4049529,-2.5890499
7499,168822,358635,167484,51.4048633,-2.5960647
7514,168853,360147,167481,51.4049448,-2.5743285
7523,168873,357706,167480,51.4047584,-2.6094197
7546,168934,357567,167475,51.404703,-2.6114174
7560,168956,357463,167473,51.4046772,-2.6129123
7490,168975,359148,167473,51.4048018,-2.5886886
7491,168976,357413,167473,51.4046734,-2.6136311
7503,168995,357673,167472,51.404684,-2.6098932
7515,169012,356643,167471,51.4045967,-2.6247007
7528,169041,356498,167467,51.4045496,-2.6267848
7539,169060,358534,167465,51.4046851,-2.5975145
7540,169066,360549,167464,51.40482,-2.5685477
7543,169072,359381,167464,51.4047376,-2.5853381
7547,169081,359192,167462,51.4047061,-2.5880548
7548,169086,360077,167461,51.4047601,-2.5753325
7556,169104,359827,167460,51.4047334,-2.5789262
7567,169125,360196,167458,51.4047414,-2.5736215
